Game,Date,Round,Home.Team,Home.Goals,Home.Behinds,Home.Points,Away.Team,Away.Goals,Away.Behinds,Away.Points,Margin,Season,Round.Type,Round.Number,seas_rnd,Venue,hInside.50s,hMarks.Inside.50,hTackles,hOne.Percenters,aInside.50s,aMarks.Inside.50,aTackles,aOne.Percenters
15706,10/8/2020,R11,St Kilda,4,10,34,Geelong,14,9,93,-59,2020,Regular,11,202011,Gabba,40,14,11,43,40,14,11,43
15707,10/8/2020,R11,Fremantle,7,6,48,Hawthorn,4,8,32,16,2020,Regular,11,202011,Optus Stadium,33,6,6,59,33,6,6,59
15708,11/8/2020,R11,Adelaide,5,8,38,Collingwood,10,2,62,-24,2020,Regular,11,202011,Adelaide Oval,42,11,8,42,42,11,8,42
15709,12/8/2020,R11,Gold Coast,11,7,73,Essendon,11,7,73,0,2020,Regular,11,202011,People First Stadium,48,13,7,34,48,13,7,34
15710,13/8/2020,R12,Sydney,10,6,66,GWS,3,7,25,41,2020,Regular,12,202012,Optus Stadium,52,4,17,58,52,4,17,58
15711,14/8/2020,R12,Geelong,14,7,91,Port Adelaide,4,7,31,60,2020,Regular,12,202012,People First Stadium,37,2,10,31,37,2,10,31
15712,15/8/2020,R12,North Melbourne,8,4,52,Brisbane Lions,7,11,53,-1,2020,Regular,12,202012,People First Stadium,47,10,11,32,47,10,11,32
15713,15/8/2020,R12,Melbourne,16,4,100,Collingwood,6,8,44,56,2020,Regular,12,202012,Gabba,41,7,11,42,41,7,11,42
15714,15/8/2020,R12,Fremantle,5,6,36,Carlton,5,10,40,-4,2020,Regular,12,202012,Optus Stadium,41,5,10,64,41,5,10,64
15715,16/8/2020,R12,Footscray,16,15,111,Adelaide,8,6,54,57,2020,Regular,12,202012,People First Stadium,32,3,4,32,32,3,4,32
15716,16/8/2020,R12,St Kilda,10,8,68,Essendon,5,3,33,35,2020,Regular,12,202012,Gabba,42,9,6,40,42,9,6,40
15717,16/8/2020,R12,West Coast,12,9,81,Hawthorn,7,7,49,32,2020,Regular,12,202012,Optus Stadium,47,8,8,43,47,8,8,43
15718,17/8/2020,R12,Richmond,8,5,53,Gold Coast,4,8,32,21,2020,Regular,12,202012,Gabba,29,1,7,40,29,1,7,40
15719,21/8/2020,R13,Gold Coast,4,3,27,Carlton,7,18,60,-33,2020,Regular,13,202013,TIO Stadium,54,12,8,32,54,12,8,32
15720,22/8/2020,R13,Footscray,12,8,80,Melbourne,7,10,52,28,2020,Regular,13,202013,People First Stadium,44,13,9,42,44,13,9,42
15721,22/8/2020,R13,Port Adelaide,9,14,68,Hawthorn,9,4,58,10,2020,Regular,13,202013,Adelaide Oval,39,7,7,49,39,7,7,49
15722,22/8/2020,R13,Essendon,10,1,61,Richmond,10,13,73,-12,2020,Regular,13,202013,TIO Stadium,66,9,10,32,66,9,10,32
15723,22/8/2020,R13,Fremantle,7,8,50,Sydney,2,7,19,31,2020,Regular,13,202013,Optus Stadium,43,4,2,56,43,4,2,56
15724,23/8/2020,R13,Adelaide,5,7,37,Geelong,9,11,65,-28,2020,Regular,13,202013,Adelaide Oval,42,9,13,43,42,9,13,43
15725,23/8/2020,R13,Brisbane Lions,6,14,50,St Kilda,7,6,48,2,2020,Regular,13,202013,Gabba,39,8,11,30,39,8,11,30
15726,23/8/2020,R13,West Coast,9,7,61,GWS,7,7,49,12,2020,Regular,13,202013,Optus Stadium,41,8,8,44,41,8,8,44
15727,24/8/2020,R13,Collingwood,10,5,65,North Melbourne,5,5,35,30,2020,Regular,13,202013,Gabba,43,9,3,42,43,9,3,42
15728,27/8/2020,R14,Hawthorn,10,11,71,Essendon,13,9,87,-16,2020,Regular,14,202014,Adelaide Oval,46,12,7,44,46,12,7,44
15729,27/8/2020,R14,Richmond,14,4,88,West Coast,9,7,61,27,2020,Regular,14,202014,People First Stadium,45,8,12,60,45,8,12,60
15730,28/8/2020,R14,Footscray,9,7,61,Geelong,10,12,72,-11,2020,Regular,14,202014,People First Stadium,42,7,7,40,42,7,7,40
15731,29/8/2020,R14,Port Adelaide,11,7,73,Sydney,7,5,47,26,2020,Regular,14,202014,Adelaide Oval,40,5,11,46,40,5,11,46
15732,29/8/2020,R14,Fremantle,8,5,53,GWS,14,7,91,-38,2020,Regular,14,202014,Optus Stadium,45,11,7,52,45,11,7,52
15733,29/8/2020,R14,Melbourne,8,4,52,St Kilda,7,7,49,3,2020,Regular,14,202014,TIO Traeger Park,46,7,6,32,46,7,6,32
15734,30/8/2020,R14,Carlton,7,6,48,Collingwood,10,12,72,-24,2020,Regular,14,202014,Gabba,40,8,9,39,40,8,9,39
15735,30/8/2020,R14,Gold Coast,12,19,91,North Melbourne,4,4,28,63,2020,Regular,14,202014,People First Stadium,37,4,6,35,37,4,6,35
15736,1/9/2020,R15,Hawthorn,7,6,48,Adelaide,12,11,83,-35,2020,Regular,15,202015,Adelaide Oval,46,14,2,40,46,14,2,40
15737,1/9/2020,R15,West Coast,9,6,60,Essendon,6,9,45,15,2020,Regular,15,202015,Gabba,41,8,8,42,41,8,8,42
15738,2/9/2020,R15,Richmond,8,8,56,Fremantle,4,5,29,27,2020,Regular,15,202015,People First Stadium,38,10,6,52,38,10,6,52
15739,3/9/2020,R15,Sydney,10,7,67,Melbourne,6,10,46,21,2020,Regular,15,202015,Cazalys Stadium,45,9,13,47,45,9,13,47
15740,3/9/2020,R15,GWS,6,12,48,Carlton,5,9,39,9,2020,Regular,15,202015,People First Stadium,49,8,12,34,49,8,12,34
15741,4/9/2020,R15,Brisbane Lions,6,6,42,Collingwood,5,4,34,8,2020,Regular,15,202015,Gabba,41,5,14,35,41,5,14,35
15742,5/9/2020,R16,North Melbourne,6,6,42,Port Adelaide,11,12,78,-36,2020,Regular,16,202016,People First Stadium,41,11,14,55,41,11,14,55
15743,6/9/2020,R16,St Kilda,11,14,80,Hawthorn,9,12,66,14,2020,Regular,16,202016,People First Stadium,42,10,6,27,42,10,6,27
15744,6/9/2020,R16,Geelong,17,6,108,Essendon,5,12,42,66,2020,Regular,16,202016,Gabba,30,11,11,29,30,11,11,29
15745,6/9/2020,R16,Footscray,6,13,49,West Coast,7,5,47,2,2020,Regular,16,202016,People First Stadium,27,10,3,35,27,10,3,35
15746,7/9/2020,R16,Melbourne,4,9,33,Fremantle,6,11,47,-14,2020,Regular,16,202016,Cazalys Stadium,46,3,7,55,46,3,7,55
15747,8/9/2020,R16,Adelaide,8,11,59,GWS,7,5,47,12,2020,Regular,16,202016,Adelaide Oval,26,3,8,53,26,3,8,53
15748,8/9/2020,R16,Carlton,8,9,57,Sydney,8,4,52,5,2020,Regular,16,202016,People First Stadium,34,6,6,40,34,6,6,40
15749,9/9/2020,R16,Brisbane Lions,13,10,88,Gold Coast,6,7,43,45,2020,Regular,16,202016,Gabba,42,5,9,36,42,5,9,36
15750,10/9/2020,R17,St Kilda,6,14,50,West Coast,9,11,65,-15,2020,Regular,17,202017,Gabba,39,11,7,71,39,11,7,71
15751,11/9/2020,R17,Geelong,4,7,31,Richmond,7,15,57,-26,2020,Regular,17,202017,People First Stadium,42,14,7,37,42,14,7,37
15752,12/9/2020,R17,North Melbourne,5,5,35,Fremantle,15,9,99,-64,2020,Regular,17,202017,People First Stadium,51,13,5,36,51,13,5,36
15753,12/9/2020,R17,Port Adelaide,11,13,79,Essendon,4,5,29,50,2020,Regular,17,202017,Adelaide Oval,32,3,8,42,32,3,8,42
15754,12/9/2020,R17,GWS,11,8,74,Melbourne,12,7,79,-5,2020,Regular,17,202017,Gabba,39,6,7,38,39,6,7,38
15755,13/9/2020,R17,Carlton,8,8,56,Adelaide,10,12,72,-16,2020,Regular,17,202017,People First Stadium,44,11,8,33,44,11,8,33
15756,13/9/2020,R17,Hawthorn,6,4,40,Footscray,11,10,76,-36,2020,Regular,17,202017,Adelaide Oval,42,9,14,61,42,9,14,61
15757,13/9/2020,R17,Sydney,6,5,41,Brisbane Lions,11,7,73,-32,2020,Regular,17,202017,Cazalys Stadium,46,4,9,35,46,4,9,35
15758,14/9/2020,R17,Collingwood,10,8,68,Gold Coast,6,10,46,22,2020,Regular,17,202017,Gabba,42,8,7,59,42,8,7,59
15759,17/9/2020,R18,North Melbourne,4,10,34,West Coast,7,7,49,-15,2020,Regular,18,202018,People First Stadium,40,4,12,54,40,4,12,54
15760,18/9/2020,R18,St Kilda,12,10,82,GWS,3,12,30,52,2020,Regular,18,202018,Gabba,33,9,2,52,33,9,2,52
15761,19/9/2020,R18,Essendon,7,7,49,Melbourne,10,8,68,-19,2020,Regular,18,202018,People First Stadium,39,13,3,46,39,13,3,46
15762,19/9/2020,R18,Adelaide,4,9,33,Richmond,12,5,77,-44,2020,Regular,18,202018,Adelaide Oval,56,14,10,55,56,14,10,55
15763,19/9/2020,R18,Brisbane Lions,11,12,78,Carlton,10,1,61,17,2020,Regular,18,202018,Gabba,37,10,12,47,37,10,12,47
15764,20/9/2020,R18,Hawthorn,17,6,108,Gold Coast,8,9,57,51,2020,Regular,18,202018,Adelaide Oval,39,8,7,35,39,8,7,35
15765,20/9/2020,R18,Sydney,9,9,63,Geelong,10,9,69,-6,2020,Regular,18,202018,People First Stadium,44,7,1,49,44,7,1,49
15766,20/9/2020,R18,Fremantle,6,8,44,Footscray,11,8,74,-30,2020,Regular,18,202018,Cazalys Stadium,48,12,5,55,48,12,5,55
15767,21/9/2020,R18,Collingwood,7,3,45,Port Adelaide,9,7,61,-16,2020,Regular,18,202018,Gabba,44,7,6,41,44,7,6,41
15768,1/10/2020,QF,Port Adelaide,9,4,58,Geelong,5,12,42,16,2020,Finals,19,202019,Adelaide Oval,41,10,13,43,41,10,13,43
15769,2/10/2020,QF,Brisbane Lions,10,9,69,Richmond,8,6,54,15,2020,Finals,19,202019,Gabba,49,5,13,43,49,5,13,43
15770,3/10/2020,EF,St Kilda,10,7,67,Footscray,9,10,64,3,2020,Finals,19,202019,Gabba,50,9,6,48,50,9,6,48
15771,3/10/2020,EF,West Coast,11,9,75,Collingwood,12,4,76,-1,2020,Finals,19,202019,Optus Stadium,40,7,7,49,40,7,7,49
15772,9/10/2020,SF,Richmond,12,8,80,St Kilda,6,13,49,31,2020,Finals,20,202020,People First Stadium,40,7,11,32,40,7,11,32
15773,10/10/2020,SF,Geelong,15,10,100,Collingwood,5,2,32,68,2020,Finals,20,202020,Gabba,30,5,8,36,30,5,8,36
15774,16/10/2020,PF,Port Adelaide,6,4,40,Richmond,6,10,46,-6,2020,Finals,21,202021,Adelaide Oval,44,6,6,48,44,6,6,48
15775,17/10/2020,PF,Brisbane Lions,6,6,42,Geelong,11,16,82,-40,2020,Finals,21,202021,Gabba,50,14,15,32,50,14,15,32
15776,24/10/2020,GF,Richmond,12,9,81,Geelong,7,8,50,31,2020,Finals,22,202022,Gabba,40,9,14,55,40,9,14,55
15777,18/3/2021,R1,Richmond,15,15,105,Carlton,11,14,80,25,2021,Regular,01,202101,MCG,41,10,2,52,41,10,2,52
15778,19/3/2021,R1,Collingwood,7,11,53,Footscray,10,9,69,-16,2021,Regular,01,202101,MCG,59,11,17,55,59,11,17,55
15779,20/3/2021,R1,Melbourne,11,14,80,Fremantle,8,10,58,22,2021,Regular,01,202101,MCG,57,7,7,46,57,7,7,46
15780,20/3/2021,R1,Adelaide,15,13,103,Geelong,13,13,91,12,2021,Regular,01,202101,Adelaide Oval,52,12,13,41,52,12,13,41
15781,20/3/2021,R1,Essendon,13,13,91,Hawthorn,14,8,92,-1,2021,Regular,01,202101,Marvel Stadium,53,15,11,47,53,15,11,47
15782,20/3/2021,R1,Brisbane Lions,14,10,94,Sydney,19,11,125,-31,2021,Regular,01,202101,Gabba,59,23,6,55,59,23,6,55
15783,21/3/2021,R1,North Melbourne,9,11,65,Port Adelaide,17,15,117,-52,2021,Regular,01,202101,Marvel Stadium,60,17,7,48,60,17,7,48
15784,21/3/2021,R1,GWS,11,12,78,St Kilda,13,8,86,-8,2021,Regular,01,202101,ENGIE Stadium,58,8,16,69,58,8,16,69
15785,21/3/2021,R1,West Coast,12,11,83,Gold Coast,8,10,58,25,2021,Regular,01,202101,Optus Stadium,44,5,7,37,44,5,7,37
15786,25/3/2021,R2,Carlton,13,7,85,Collingwood,16,10,106,-21,2021,Regular,02,202102,MCG,48,13,5,44,48,13,5,44
15787,26/3/2021,R2,Geelong,12,9,81,Brisbane Lions,11,14,80,1,2021,Regular,02,202102,GMHBA Stadium,50,7,17,44,50,7,17,44
15788,27/3/2021,R2,Sydney,18,13,121,Adelaide,11,22,88,33,2021,Regular,02,202102,SCG,55,12,13,33,55,12,13,33
15789,27/3/2021,R2,Port Adelaide,18,11,119,Essendon,9,11,65,54,2021,Regular,02,202102,Adelaide Oval,39,10,5,52,39,10,5,52
15790,27/3/2021,R2,St Kilda,11,7,73,Melbourne,12,19,91,-18,2021,Regular,02,202102,Marvel Stadium,54,17,12,36,54,17,12,36
15791,27/3/2021,R2,Gold Coast,14,14,98,North Melbourne,5,9,39,59,2021,Regular,02,202102,People First Stadium,52,3,7,51,52,3,7,51
15792,28/3/2021,R2,Hawthorn,7,7,49,Richmond,11,12,78,-29,2021,Regular,02,202102,MCG,58,16,7,43,58,16,7,43
15793,28/3/2021,R2,Footscray,14,16,100,West Coast,14,9,93,7,2021,Regular,02,202102,Marvel Stadium,47,13,14,58,47,13,14,58
15794,28/3/2021,R2,Fremantle,11,21,87,GWS,7,14,56,31,2021,Regular,02,202102,Optus Stadium,42,5,2,49,42,5,2,49
15795,1/4/2021,R3,Collingwood,11,6,72,Brisbane Lions,11,7,73,-1,2021,Regular,03,202103,Marvel Stadium,58,11,9,47,58,11,9,47
15796,2/4/2021,R3,North Melbourne,5,9,39,Footscray,25,17,167,-128,2021,Regular,03,202103,Marvel Stadium,64,24,12,44,64,24,12,44
15797,2/4/2021,R3,Adelaide,14,11,95,Gold Coast,12,13,85,10,2021,Regular,03,202103,Adelaide Oval,58,10,12,43,58,10,12,43
15798,3/4/2021,R3,Richmond,10,12,72,Sydney,17,15,117,-45,2021,Regular,03,202103,MCG,62,15,7,37,62,15,7,37
15799,3/4/2021,R3,Essendon,22,11,143,St Kilda,9,14,68,75,2021,Regular,03,202103,Marvel Stadium,53,15,8,36,53,15,8,36
15800,3/4/2021,R3,West Coast,16,12,108,Port Adelaide,11,5,71,37,2021,Regular,03,202103,Optus Stadium,40,9,11,54,40,9,11,54
15801,4/4/2021,R3,Carlton,16,13,109,Fremantle,9,10,64,45,2021,Regular,03,202103,Marvel Stadium,43,10,9,58,43,10,9,58
15802,4/4/2021,R3,GWS,11,2,68,Melbourne,15,12,102,-34,2021,Regular,03,202103,Manuka Oval,67,12,17,44,67,12,17,44
15803,5/4/2021,R3,Geelong,10,9,69,Hawthorn,9,10,64,5,2021,Regular,03,202103,MCG,44,5,13,34,44,5,13,34
15804,8/4/2021,R4,Sydney,11,17,83,Essendon,12,8,80,3,2021,Regular,04,202104,SCG,53,11,12,52,53,11,12,52
15805,9/4/2021,R4,Port Adelaide,11,13,79,Richmond,11,11,77,2,2021,Regular,04,202104,Adelaide Oval,49,6,10,41,49,6,10,41
15806,10/4/2021,R4,Footscray,10,13,73,Brisbane Lions,8,6,54,19,2021,Regular,04,202104,Mars Stadium,44,9,8,55,44,9,8,55
15807,10/4/2021,R4,St Kilda,15,12,102,West Coast,13,4,82,20,2021,Regular,04,202104,Marvel Stadium,36,9,6,47,36,9,6,47
15808,10/4/2021,R4,Gold Coast,8,11,59,Carlton,9,16,70,-11,2021,Regular,04,202104,People First Stadium,56,6,9,46,56,6,9,46
15809,10/4/2021,R4,Collingwood,9,6,60,GWS,14,6,90,-30,2021,Regular,04,202104,MCG,48,9,8,61,48,9,8,61
15810,11/4/2021,R4,North Melbourne,10,8,68,Adelaide,16,13,109,-41,2021,Regular,04,202104,Marvel Stadium,59,15,10,46,59,15,10,46
15811,11/4/2021,R4,Melbourne,12,13,85,Geelong,9,6,60,25,2021,Regular,04,202104,MCG,50,6,18,56,50,6,18,56
15812,11/4/2021,R4,Fremantle,13,18,96,Hawthorn,12,9,81,15,2021,Regular,04,202104,Optus Stadium,45,11,5,43,45,11,5,43
15813,15/4/2021,R5,St Kilda,7,6,48,Richmond,20,14,134,-86,2021,Regular,05,202105,Marvel Stadium,64,17,18,51,64,17,18,51
15814,16/4/2021,R5,West Coast,16,7,103,Collingwood,11,10,76,27,2021,Regular,05,202105,Optus Stadium,50,11,3,46,50,11,3,46
15815,17/4/2021,R5,Footscray,17,16,118,Gold Coast,8,8,56,62,2021,Regular,05,202105,Marvel Stadium,39,8,2,51,39,8,2,51
15816,17/4/2021,R5,Sydney,10,9,69,GWS,9,17,71,-2,2021,Regular,05,202105,SCG,56,12,6,77,56,12,6,77
15817,17/4/2021,R5,Carlton,9,14,68,Port Adelaide,15,6,96,-28,2021,Regular,05,202105,MCG,48,13,15,58,48,13,15,58
15818,17/4/2021,R5,Brisbane Lions,15,12,102,Essendon,6,9,45,57,2021,Regular,05,202105,Gabba,41,4,6,48,41,4,6,48
15819,18/4/2021,R5,Adelaide,11,6,72,Fremantle,12,12,84,-12,2021,Regular,05,202105,Adelaide Oval,54,14,2,52,54,14,2,52
15820,18/4/2021,R5,Hawthorn,8,6,54,Melbourne,15,14,104,-50,2021,Regular,05,202105,MCG,61,17,12,43,61,17,12,43
15821,18/4/2021,R5,Geelong,10,17,77,North Melbourne,7,5,47,30,2021,Regular,05,202105,GMHBA Stadium,43,10,7,32,43,10,7,32
15822,23/4/2021,R6,GWS,9,11,65,Footscray,15,14,104,-39,2021,Regular,06,202106,Manuka Oval,49,18,14,47,49,18,14,47
15823,24/4/2021,R6,Geelong,21,10,136,West Coast,5,9,39,97,2021,Regular,06,202106,GMHBA Stadium,38,8,11,45,38,8,11,45
15824,24/4/2021,R6,Gold Coast,15,10,100,Sydney,9,6,60,40,2021,Regular,06,202106,People First Stadium,53,8,8,51,53,8,8,51
15825,24/4/2021,R6,Carlton,12,13,85,Brisbane Lions,15,13,103,-18,2021,Regular,06,202106,Marvel Stadium,61,10,12,48,61,10,12,48
15826,24/4/2021,R6,Melbourne,12,10,82,Richmond,6,12,48,34,2021,Regular,06,202106,MCG,60,11,16,52,60,11,16,52
15827,24/4/2021,R6,Fremantle,14,15,99,North Melbourne,6,12,48,51,2021,Regular,06,202106,Optus Stadium,44,9,13,46,44,9,13,46
15828,25/4/2021,R6,Hawthorn,15,12,102,Adelaide,16,3,99,3,2021,Regular,06,202106,UTAS Stadium,51,14,10,33,51,14,10,33
15829,25/4/2021,R6,Collingwood,13,7,85,Essendon,16,13,109,-24,2021,Regular,06,202106,MCG,54,9,21,38,54,9,21,38
15830,25/4/2021,R6,Port Adelaide,14,9,93,St Kilda,5,9,39,54,2021,Regular,06,202106,Adelaide Oval,52,10,10,35,52,10,10,35
15831,30/4/2021,R7,Richmond,11,11,77,Footscray,7,13,55,22,2021,Regular,07,202107,MCG,43,10,6,50,43,10,6,50
15832,1/5/2021,R7,Collingwood,7,13,55,Gold Coast,12,7,79,-24,2021,Regular,07,202107,MCG,50,12,8,44,50,12,8,44
15833,1/5/2021,R7,Adelaide,4,15,39,GWS,15,16,106,-67,2021,Regular,07,202107,Adelaide Oval,58,14,9,57,58,14,9,57
15834,1/5/2021,R7,St Kilda,19,14,128,Hawthorn,9,5,59,69,2021,Regular,07,202107,Marvel Stadium,49,13,11,40,49,13,11,40
15835,1/5/2021,R7,Sydney,14,6,90,Geelong,12,16,88,2,2021,Regular,07,202107,SCG,65,9,10,40,65,9,10,40
15836,1/5/2021,R7,Brisbane Lions,13,15,93,Port Adelaide,5,14,44,49,2021,Regular,07,202107,Gabba,58,14,11,41,58,14,11,41
15837,2/5/2021,R7,North Melbourne,11,7,73,Melbourne,16,7,103,-30,2021,Regular,07,202107,Blundstone Arena,52,8,7,37,52,8,7,37
15838,2/5/2021,R7,Essendon,16,11,107,Carlton,19,9,123,-16,2021,Regular,07,202107,MCG,57,13,8,53,57,13,8,53
15839,2/5/2021,R7,West Coast,20,12,132,Fremantle,11,7,73,59,2021,Regular,07,202107,Optus Stadium,47,10,6,56,47,10,6,56
15840,7/5/2021,R8,Richmond,9,9,63,Geelong,19,12,126,-63,2021,Regular,08,202108,MCG,55,20,19,46,55,20,19,46
15841,8/5/2021,R8,Gold Coast,7,12,54,St Kilda,8,15,63,-9,2021,Regular,08,202108,People First Stadium,57,10,3,51,57,10,3,51
15842,8/5/2021,R8,GWS,16,11,107,Essendon,16,9,105,2,2021,Regular,08,202108,ENGIE Stadium,61,14,7,51,61,14,7,51
15843,8/5/2021,R8,North Melbourne,11,10,76,Collingwood,14,10,94,-18,2021,Regular,08,202108,Marvel Stadium,52,11,10,44,52,11,10,44
15844,8/5/2021,R8,Melbourne,10,7,67,Sydney,8,10,58,9,2021,Regular,08,202108,MCG,58,6,35,56,58,6,35,56
15845,8/5/2021,R8,Port Adelaide,12,15,87,Adelaide,5,8,38,49,2021,Regular,08,202108,Adelaide Oval,48,2,6,56,48,2,6,56
15846,9/5/2021,R8,Hawthorn,8,12,60,West Coast,14,14,98,-38,2021,Regular,08,202108,MCG,63,12,16,57,63,12,16,57
15847,9/5/2021,R8,Footscray,16,11,107,Carlton,13,13,91,16,2021,Regular,08,202108,Marvel Stadium,44,11,6,41,44,11,6,41
15848,9/5/2021,R8,Brisbane Lions,14,11,95,Fremantle,10,11,71,24,2021,Regular,08,202108,Gabba,52,18,4,47,52,18,4,47
15849,14/5/2021,R9,St Kilda,5,17,47,Geelong,10,8,68,-21,2021,Regular,09,202109,Marvel Stadium,45,9,10,41,45,9,10,41
15850,15/5/2021,R9,Sydney,10,12,72,Collingwood,5,12,42,30,2021,Regular,09,202109,SCG,45,4,11,40,45,4,11,40
15851,15/5/2021,R9,Hawthorn,12,8,80,North Melbourne,13,9,87,-7,2021,Regular,09,202109,UTAS Stadium,59,12,9,56,59,12,9,56
15852,15/5/2021,R9,Gold Coast,7,9,51,Brisbane Lions,19,10,124,-73,2021,Regular,09,202109,People First Stadium,64,16,3,44,64,16,3,44
15853,15/5/2021,R9,Richmond,13,9,87,GWS,12,11,83,4,2021,Regular,09,202109,Marvel Stadium,44,17,7,46,44,17,7,46
15854,15/5/2021,R9,Port Adelaide,12,5,77,Footscray,15,6,96,-19,2021,Regular,09,202109,Adelaide Oval,55,10,8,47,55,10,8,47
15855,16/5/2021,R9,Essendon,10,8,68,Fremantle,8,13,61,7,2021,Regular,09,202109,Marvel Stadium,49,12,11,51,49,12,11,51
15856,16/5/2021,R9,Melbourne,13,16,94,Carlton,10,8,68,26,2021,Regular,09,202109,MCG,53,6,21,57,53,6,21,57
15857,16/5/2021,R9,West Coast,16,10,106,Adelaide,11,10,76,30,2021,Regular,09,202109,Optus Stadium,56,13,8,52,56,13,8,52
15858,21/5/2021,R10,Brisbane Lions,15,12,102,Richmond,11,8,74,28,2021,Regular,10,202110,Gabba,45,12,11,52,45,12,11,52
15859,22/5/2021,R10,Carlton,13,8,86,Hawthorn,9,9,63,23,2021,Regular,10,202110,MCG,49,8,11,61,49,8,11,61
15860,22/5/2021,R10,Geelong,14,7,91,Gold Coast,8,9,57,34,2021,Regular,10,202110,GMHBA Stadium,41,7,10,56,41,7,10,56
15861,22/5/2021,R10,Adelaide,15,6,96,Melbourne,14,11,95,1,2021,Regular,10,202110,Adelaide Oval,54,11,14,43,54,11,14,43
15862,22/5/2021,R10,Footscray,21,18,144,St Kilda,5,3,33,111,2021,Regular,10,202110,Marvel Stadium,42,7,6,60,42,7,6,60
15863,22/5/2021,R10,Fremantle,12,14,86,Sydney,13,6,84,2,2021,Regular,10,202110,Optus Stadium,45,6,6,59,45,6,6,59
15864,23/5/2021,R10,GWS,13,15,93,West Coast,11,11,77,16,2021,Regular,10,202110,ENGIE Stadium,45,13,7,42,45,13,7,42
15865,23/5/2021,R10,Collingwood,8,10,58,Port Adelaide,8,11,59,-1,2021,Regular,10,202110,MCG,48,10,11,48,48,10,11,48
15866,23/5/2021,R10,Essendon,22,9,141,North Melbourne,10,9,69,72,2021,Regular,10,202110,Marvel Stadium,51,11,5,40,51,11,5,40
15867,28/5/2021,R11,Footscray,8,11,59,Melbourne,13,9,87,-28,2021,Regular,11,202111,Marvel Stadium,46,16,6,45,46,16,6,45
15868,29/5/2021,R11,Collingwood,6,15,51,Geelong,8,13,61,-10,2021,Regular,11,202111,MCG,42,12,8,48,42,12,8,48
15869,29/5/2021,R11,Brisbane Lions,19,15,129,GWS,10,5,65,64,2021,Regular,11,202111,Gabba,43,4,5,51,43,4,5,51
15870,29/5/2021,R11,St Kilda,12,16,88,North Melbourne,10,8,68,20,2021,Regular,11,202111,Marvel Stadium,41,10,12,35,41,10,12,35
15871,29/5/2021,R11,West Coast,11,5,71,Essendon,12,15,87,-16,2021,Regular,11,202111,Optus Stadium,57,13,7,55,57,13,7,55
15872,29/5/2021,R11,Gold Coast,17,11,113,Hawthorn,11,10,76,37,2021,Regular,11,202111,SCG,47,12,16,60,47,12,16,60
15873,30/5/2021,R11,Richmond,17,9,111,Adelaide,12,11,83,28,2021,Regular,11,202111,ENGIE Stadium,50,8,8,44,50,8,8,44
15874,30/5/2021,R11,Sydney,15,10,100,Carlton,11,12,78,22,2021,Regular,11,202111,SCG,44,9,9,41,44,9,9,41
15875,30/5/2021,R11,Port Adelaide,18,7,115,Fremantle,9,15,69,46,2021,Regular,11,202111,Adelaide Oval,58,9,6,57,58,9,6,57
15876,4/6/2021,R12,Melbourne,14,13,97,Brisbane Lions,11,9,75,22,2021,Regular,12,202112,ENGIE Stadium,49,10,8,42,49,10,8,42
15877,5/6/2021,R12,Sydney,13,14,92,St Kilda,12,11,83,9,2021,Regular,12,202112,SCG,49,11,18,50,49,11,18,50
15878,5/6/2021,R12,Adelaide,10,13,73,Collingwood,12,6,78,-5,2021,Regular,12,202112,Adelaide Oval,44,15,8,47,44,15,8,47
15879,5/6/2021,R12,Essendon,12,12,84,Richmond,19,9,123,-39,2021,Regular,12,202112,Optus Stadium,52,15,10,49,52,15,10,49
15880,6/6/2021,R12,Carlton,10,13,73,West Coast,14,11,95,-22,2021,Regular,12,202112,SCG,57,11,8,60,57,11,8,60
15881,6/6/2021,R12,Fremantle,9,11,65,Footscray,13,15,93,-28,2021,Regular,12,202112,Optus Stadium,52,19,19,52,52,19,19,52
15882,10/6/2021,R13,Port Adelaide,14,7,91,Geelong,17,10,112,-21,2021,Regular,13,202113,Adelaide Oval,52,18,7,29,52,18,7,29
15883,11/6/2021,R13,Sydney,7,9,51,Hawthorn,14,5,89,-38,2021,Regular,13,202113,SCG,59,10,16,69,59,10,16,69
15884,12/6/2021,R13,Fremantle,11,10,76,Gold Coast,6,13,49,27,2021,Regular,13,202113,Optus Stadium,46,8,16,48,46,8,16,48
15885,12/6/2021,R13,St Kilda,8,12,60,Adelaide,9,12,66,-6,2021,Regular,13,202113,Cazalys Stadium,54,5,6,51,54,5,6,51
15886,13/6/2021,R13,North Melbourne,14,10,94,GWS,14,10,94,0,2021,Regular,13,202113,Blundstone Arena,53,9,9,51,53,9,9,51
15887,13/6/2021,R13,West Coast,13,7,85,Richmond,12,9,81,4,2021,Regular,13,202113,Optus Stadium,47,6,5,48,47,6,5,48
15888,14/6/2021,R13,Melbourne,9,9,63,Collingwood,11,14,80,-17,2021,Regular,13,202113,SCG,47,18,16,52,47,18,16,52
15889,18/6/2021,R14,Geelong,12,11,83,Footscray,11,12,78,5,2021,Regular,14,202114,GMHBA Stadium,49,11,6,78,49,11,6,78
15890,19/6/2021,R14,Gold Coast,4,7,31,Port Adelaide,12,9,81,-50,2021,Regular,14,202114,People First Stadium,57,13,20,56,57,13,20,56
